plasmid_1	plasmid_2	distance
pVA3495_4	pVA528_96	1.0
pVA3495_4	pVA544_3	1.0
pVA3495_4	pVA544_51	1.0
pVA3495_4	pVA544_8	1.0
pVA3495_4	pVA569_107	1.0
pVA3495_4	pVA569_47	1.0
pVA3495_4	pVA569_68	1.0
pVA3495_4	pVA585_226	1.0
pVA3495_4	pVA585_53	1.0
pVA3495_4	pVA605_296	1.0
pVA3495_4	pVA605_65	1.0
pVA3495_4	pVA605_91	1.0
pVA3495_4	pVA61_126	1.0
pVA3495_4	pVA61_57	1.0
pVA3495_4	pVA634_102	1.0
pVA3495_4	pVA634_25	1.0
pVA3495_4	pVA634_271	1.0
pVA3495_4	pVA634_2	1.0
pVA3495_4	pVA634_3	1.0
pVA3495_4	pVA634_4	1.0
pVA3495_4	pVA634_54	1.0
pVA3495_4	pVA634_6	1.0
pVA3495_4	pVA634_75	1.0
pVA3495_4	pVA692_270	1.0
pVA3495_4	pVA692_2	1.0
pVA3495_4	pVA692_45	1.0
pVA3495_4	pVA692_4	1.0
pVA3495_4	pVA754_184	1.0
pVA3495_4	pVA754_27	1.0
pVA3495_4	pVA754_3	1.0
pVA3495_4	pVA754_4	1.0
pVA3495_4	pVA754_57	1.0
pVA3495_4	pVA754_5	1.0
pVA3495_4	pVA754_9	1.0
pVA3495_4	pVA765_0.7	1.0
pVA3495_4	pVA765_1_A	1.0
pVA3495_4	pVA765_1_B	1.0
pVA3495_4	pVA765_275	1.0
pVA3495_4	pVA765_45	1.0
pVA3495_4	pVA765_4_A	1.0
pVA3495_4	pVA765_4_B	1.0
pVA3495_4	pVA765_72	1.0
pVA3495_4	pVA765_74	1.0
pVA3495_4	pVA767_225	1.0
pVA3495_4	pVA767_46	1.0
pVA3495_4	pVA767_57	1.0
pVA3495_4	pVA791_17	1.0
pVA3495_4	pVA791_270	1.0
pVA3495_4	pVA791_4	1.0
pVA3495_4	pVA791_57	1.0
pVA3495_4	pVA791_75	1.0
pVA418_110	pVA418_180	0.9108604511878619
pVA418_110	pVA418_38	1.0
pVA418_110	pVA418_56	0.9853975698145385
pVA418_110	pVA436_0.1	1.0
pVA418_110	pVA436_1	1.0
pVA418_110	pVA436_2_A	1.0
pVA418_110	pVA436_2_B	1.0
pVA418_110	pVA436_41	1.0
pVA418_110	pVA436_52	0.7735669938673603
pVA418_110	pVA436_54	0.9850466609666916
pVA418_110	pVA524_189	0.8424744550717799
pVA418_110	pVA524_199	0.8909599085282854
pVA418_110	pVA524_46	0.982192760122181
pVA418_110	pVA524_4_A	1.0
pVA418_110	pVA524_4_B	1.0
pVA418_110	pVA524_58	0.757775407692837
pVA418_110	pVA524_5	1.0
pVA418_110	pVA527_214	0.8191527976914281
pVA418_110	pVA527_3	1.0
pVA418_110	pVA527_45	0.9817629179331308
pVA418_110	pVA527_58	0.7577920737580846
pVA418_110	pVA528_281	0.8609230657543694
pVA418_110	pVA528_2	1.0
pVA418_110	pVA528_44	0.8531073446327684
pVA418_110	pVA528_96	0.9390172929830396
pVA418_110	pVA544_3	1.0
pVA418_110	pVA544_51	0.817379379611388
pVA418_110	pVA544_8	0.9153782603564263
pVA418_110	pVA569_107	0.773368754660701
pVA418_110	pVA569_47	0.832033303197864
pVA418_110	pVA569_68	1.0
pVA418_110	pVA585_226	0.9260694386467994
pVA418_110	pVA585_53	0.791825735459241
pVA418_110	pVA605_296	0.7994881939781121
pVA418_110	pVA605_65	0.8402043773354686
pVA418_110	pVA605_91	0.9909702082784075
pVA418_110	pVA61_126	0.9104339461696219
pVA418_110	pVA61_57	0.75528328119569
pVA418_110	pVA634_102	0.7248656084449605
pVA418_110	pVA634_25	0.9239209948792977
pVA418_110	pVA634_271	0.8210040109620864
pVA418_110	pVA634_2	1.0
pVA418_110	pVA634_3	1.0
pVA418_110	pVA634_4	1.0
pVA418_110	pVA634_54	0.9850466609666916
pVA418_110	pVA634_6	1.0
pVA418_110	pVA634_75	0.953707133784928
pVA418_110	pVA692_270	0.8700248643351058
pVA418_110	pVA692_2	1.0
pVA418_110	pVA692_45	0.9817629179331308
pVA418_110	pVA692_4	1.0
pVA418_110	pVA754_184	0.820441387321004
pVA418_110	pVA754_27	1.0
pVA418_110	pVA754_3	1.0
pVA418_110	pVA754_4	1.0
pVA418_110	pVA754_57	0.7544853800149949
pVA418_110	pVA754_5	1.0
pVA418_110	pVA754_9	0.7440417890956579
pVA418_110	pVA765_0.7	0.0
pVA418_110	pVA765_1_A	0.23055242390078923
pVA418_110	pVA765_1_B	0.0
pVA418_110	pVA765_275	0.8502150674240911
pVA418_110	pVA765_45	0.9817629179331308
pVA418_110	pVA765_4_A	1.0
pVA418_110	pVA765_4_B	0.4899360644091878
pVA418_110	pVA765_72	1.0
pVA418_110	pVA765_74	0.9075980293988064
pVA418_110	pVA767_225	0.81493312038331
pVA418_110	pVA767_46	0.982192760122181
pVA418_110	pVA767_57	0.7535313577567345
pVA418_110	pVA791_17	0.6244626583366768
pVA418_110	pVA791_270	0.8700339389099621
pVA418_110	pVA791_4	1.0
pVA418_110	pVA791_57	0.7535313577567345
pVA418_110	pVA791_75	1.0
pVA418_180	pVA418_38	1.0
pVA418_180	pVA418_56	0.8392489163646699
pVA418_180	pVA436_0.1	1.0
pVA418_180	pVA436_1	1.0
pVA418_180	pVA436_2_A	1.0
pVA418_180	pVA436_2_B	1.0
pVA418_180	pVA436_41	1.0
pVA418_180	pVA436_52	0.9260475801704988
pVA418_180	pVA436_54	0.8353859307634934
pVA418_180	pVA524_189	0.6658685157163682
pVA418_180	pVA524_199	0.6117993315485791
pVA418_180	pVA524_46	0.9739390394488854
pVA418_180	pVA524_4_A	1.0
pVA418_180	pVA524_4_B	1.0
pVA418_180	pVA524_58	0.9329973164522122
pVA418_180	pVA524_5	1.0
pVA418_180	pVA527_214	0.24066468237472083
pVA418_180	pVA527_3	1.0
pVA418_180	pVA527_45	0.9748630000221863
pVA418_180	pVA527_58	0.9330019265171322
pVA418_180	pVA528_281	0.8980085025247067
pVA418_180	pVA528_2	1.0
pVA418_180	pVA528_44	0.9123280887748442
pVA418_180	pVA528_96	0.623202111739275
pVA418_180	pVA544_3	1.0
pVA418_180	pVA544_51	1.0
pVA418_180	pVA544_8	0.5798418505842087
pVA418_180	pVA569_107	0.9233594332587621
pVA418_180	pVA569_47	1.0
pVA418_180	pVA569_68	1.0
pVA418_180	pVA585_226	0.8044585598918061
pVA418_180	pVA585_53	0.9271090650497792
pVA418_180	pVA605_296	0.8864574846051093
pVA418_180	pVA605_65	0.8823152596659803
pVA418_180	pVA605_91	0.9867848668600053
pVA418_180	pVA61_126	0.9227850908457286
pVA418_180	pVA61_57	0.9323079596802224
pVA418_180	pVA634_102	0.9882925687079874
pVA418_180	pVA634_25	1.0
pVA418_180	pVA634_271	0.9240204637035313
pVA418_180	pVA634_2	1.0
pVA418_180	pVA634_3	1.0
pVA418_180	pVA634_4	1.0
pVA418_180	pVA634_54	0.8353859307634934
pVA418_180	pVA634_6	1.0
pVA418_180	pVA634_75	1.0
pVA418_180	pVA692_270	0.8980085025247067
pVA418_180	pVA692_2	1.0
pVA418_180	pVA692_45	0.9748630000221863
pVA418_180	pVA692_4	1.0
pVA418_180	pVA754_184	0.4345543934329913
pVA418_180	pVA754_27	1.0
pVA418_180	pVA754_3	1.0
pVA418_180	pVA754_4	1.0
pVA418_180	pVA754_57	0.9320872491412829
pVA418_180	pVA754_5	1.0
pVA418_180	pVA754_9	0.8671237349004244
pVA418_180	pVA765_0.7	1.0
pVA418_180	pVA765_1_A	1.0
pVA418_180	pVA765_1_B	1.0
pVA418_180	pVA765_275	0.9016334380906456
pVA418_180	pVA765_45	0.9748630000221863
pVA418_180	pVA765_4_A	1.0
pVA418_180	pVA765_4_B	1.0
pVA418_180	pVA765_72	1.0
pVA418_180	pVA765_74	1.0
pVA418_180	pVA767_225	0.4882023312659006
pVA418_180	pVA767_46	0.975455471068651
pVA418_180	pVA767_57	0.9318233533458192
pVA418_180	pVA791_17	0.8167593282512753
pVA418_180	pVA791_270	0.8980085025247067
pVA418_180	pVA791_4	1.0
pVA418_180	pVA791_57	0.9318233533458192
pVA418_180	pVA791_75	1.0
pVA418_38	pVA418_56	1.0
pVA418_38	pVA436_0.1	1.0
pVA418_38	pVA436_1	1.0
pVA418_38	pVA436_2_A	1.0
pVA418_38	pVA436_2_B	1.0
pVA418_38	pVA436_41	1.0
pVA418_38	pVA436_52	1.0
pVA418_38	pVA436_54	1.0
pVA418_38	pVA524_189	1.0
pVA418_38	pVA524_199	1.0
pVA418_38	pVA524_46	1.0
pVA418_38	pVA524_4_A	0.4720851726824201
pVA418_38	pVA524_4_B	0.4946767073487406
pVA418_38	pVA524_58	1.0
pVA418_38	pVA524_5	1.0
pVA418_38	pVA527_214	1.0
pVA418_38	pVA527_3	0.9093741885224617
pVA418_38	pVA527_45	1.0
pVA418_38	pVA527_58	1.0
pVA418_38	pVA528_281	1.0
pVA418_38	pVA528_2	0.7708333333333334
pVA418_38	pVA528_44	1.0
pVA418_38	pVA528_96	1.0
pVA418_38	pVA544_3	1.0
pVA418_38	pVA544_51	1.0
pVA418_38	pVA544_8	0.817190340171384
pVA418_38	pVA569_107	1.0
pVA418_38	pVA569_47	1.0
pVA418_38	pVA569_68	0.31160737470786803
pVA418_38	pVA585_226	1.0
pVA418_38	pVA585_53	1.0
pVA418_38	pVA605_296	1.0
pVA418_38	pVA605_65	1.0
pVA418_38	pVA605_91	1.0
pVA418_38	pVA61_126	1.0
pVA418_38	pVA61_57	1.0
pVA418_38	pVA634_102	1.0
pVA418_38	pVA634_25	1.0
pVA418_38	pVA634_271	1.0
pVA418_38	pVA634_2	0.6705336426914152
pVA418_38	pVA634_3	0.8705257270693512
pVA418_38	pVA634_4	1.0
pVA418_38	pVA634_54	1.0
pVA418_38	pVA634_6	0.31160737470786803
pVA418_38	pVA634_75	1.0
pVA418_38	pVA692_270	1.0
pVA418_38	pVA692_2	0.7706495589414595
pVA418_38	pVA692_45	1.0
pVA418_38	pVA692_4	0.4754609192417554
pVA418_38	pVA754_184	1.0
pVA418_38	pVA754_27	1.0
pVA418_38	pVA754_3	0.9008148356279854
pVA418_38	pVA754_4	0.9083354972734354
pVA418_38	pVA754_57	1.0
pVA418_38	pVA754_5	0.25603739288496496
pVA418_38	pVA754_9	0.8506881329524799
pVA418_38	pVA765_0.7	1.0
pVA418_38	pVA765_1_A	1.0
pVA418_38	pVA765_1_B	1.0
pVA418_38	pVA765_275	1.0
pVA418_38	pVA765_45	1.0
pVA418_38	pVA765_4_A	0.42456504803947026
pVA418_38	pVA765_4_B	1.0
pVA418_38	pVA765_72	1.0
pVA418_38	pVA765_74	1.0
pVA418_38	pVA767_225	1.0
pVA418_38	pVA767_46	1.0
pVA418_38	pVA767_57	1.0
pVA418_38	pVA791_17	1.0
pVA418_38	pVA791_270	1.0
pVA418_38	pVA791_4	0.494417034536484
pVA418_38	pVA791_57	1.0
pVA418_38	pVA791_75	1.0
pVA418_56	pVA436_0.1	1.0
pVA418_56	pVA436_1	1.0
pVA418_56	pVA436_2_A	1.0
pVA418_56	pVA436_2_B	1.0
pVA418_56	pVA436_41	1.0
pVA418_56	pVA436_52	0.92889555526021
pVA418_56	pVA436_54	0.0
pVA418_56	pVA524_189	0.9639558018901443
pVA418_56	pVA524_199	0.8775314431890855
pVA418_56	pVA524_46	0.0
pVA418_56	pVA524_4_A	1.0
pVA418_56	pVA524_4_B	1.0
pVA418_56	pVA524_58	0.9334363675122576
pVA418_56	pVA524_5	1.0
pVA418_56	pVA527_214	0.8854188872308676
pVA418_56	pVA527_3	1.0
pVA418_56	pVA527_45	0.0
pVA418_56	pVA527_58	0.9334363675122576
pVA418_56	pVA528_281	0.8777979108931997
pVA418_56	pVA528_2	1.0
pVA418_56	pVA528_44	0.9157044139824881
pVA418_56	pVA528_96	0.9238790591913594
pVA418_56	pVA544_3	1.0
pVA418_56	pVA544_51	0.9198825665391895
pVA418_56	pVA544_8	0.5780715213029624
pVA418_56	pVA569_107	0.958484331698998
pVA418_56	pVA569_47	0.9127893530685617
pVA418_56	pVA569_68	1.0
pVA418_56	pVA585_226	1.0
pVA418_56	pVA585_53	0.9299161613893255
pVA418_56	pVA605_296	0.8777801463795921
pVA418_56	pVA605_65	0.9640090954309671
pVA418_56	pVA605_91	0.17988346479073403
pVA418_56	pVA61_126	1.0
pVA418_56	pVA61_57	0.9334363675122576
pVA418_56	pVA634_102	0.9538122646201947
pVA418_56	pVA634_25	1.0
pVA418_56	pVA634_271	0.940471114900874
pVA418_56	pVA634_2	1.0
pVA418_56	pVA634_3	1.0
pVA418_56	pVA634_4	1.0
pVA418_56	pVA634_54	5.457423004862072e-05
pVA418_56	pVA634_6	1.0
pVA418_56	pVA634_75	0.9896965821075819
pVA418_56	pVA692_270	0.892364812051446
pVA418_56	pVA692_2	1.0
pVA418_56	pVA692_45	0.003150444833936006
pVA418_56	pVA692_4	1.0
pVA418_56	pVA754_184	0.8878703901087188
pVA418_56	pVA754_27	0.883759333716255
pVA418_56	pVA754_3	1.0
pVA418_56	pVA754_4	1.0
pVA418_56	pVA754_57	0.9334363675122576
pVA418_56	pVA754_5	1.0
pVA418_56	pVA754_9	1.0
pVA418_56	pVA765_0.7	0.0
pVA418_56	pVA765_1_A	1.0
pVA418_56	pVA765_1_B	1.0
pVA418_56	pVA765_275	0.8777979108931997
pVA418_56	pVA765_45	0.0
pVA418_56	pVA765_4_A	1.0
pVA418_56	pVA765_4_B	1.0
pVA418_56	pVA765_72	1.0
pVA418_56	pVA765_74	0.9853087472465004
pVA418_56	pVA767_225	0.9640979179990052
pVA418_56	pVA767_46	0.0
pVA418_56	pVA767_57	0.9334363675122576
pVA418_56	pVA791_17	1.0
pVA418_56	pVA791_270	0.892364812051446
pVA418_56	pVA791_4	1.0
pVA418_56	pVA791_57	0.9334363675122576
pVA418_56	pVA791_75	1.0
pVA436_0.1	pVA436_1	1.0
pVA436_0.1	pVA436_2_A	1.0
pVA436_0.1	pVA436_2_B	1.0
pVA436_0.1	pVA436_41	1.0
pVA436_0.1	pVA436_52	1.0
pVA436_0.1	pVA436_54	1.0
pVA436_0.1	pVA524_189	1.0
pVA436_0.1	pVA524_199	1.0
pVA436_0.1	pVA524_46	1.0
pVA436_0.1	pVA524_4_A	1.0
pVA436_0.1	pVA524_4_B	1.0
pVA436_0.1	pVA524_58	1.0
pVA436_0.1	pVA524_5	1.0
pVA436_0.1	pVA527_214	1.0
pVA436_0.1	pVA527_3	1.0
pVA436_0.1	pVA527_45	1.0
pVA436_0.1	pVA527_58	1.0
pVA436_0.1	pVA528_281	1.0
pVA436_0.1	pVA528_2	1.0
pVA436_0.1	pVA528_44	1.0
pVA436_0.1	pVA528_96	1.0
pVA436_0.1	pVA544_3	1.0
pVA436_0.1	pVA544_51	1.0
pVA436_0.1	pVA544_8	1.0
pVA436_0.1	pVA569_107	1.0
pVA436_0.1	pVA569_47	1.0
pVA436_0.1	pVA569_68	1.0
pVA436_0.1	pVA585_226	1.0
pVA436_0.1	pVA585_53	1.0
pVA436_0.1	pVA605_296	1.0
pVA436_0.1	pVA605_65	1.0
pVA436_0.1	pVA605_91	1.0
pVA436_0.1	pVA61_126	1.0
pVA436_0.1	pVA61_57	1.0
pVA436_0.1	pVA634_102	1.0
pVA436_0.1	pVA634_25	1.0
pVA436_0.1	pVA634_271	1.0
pVA436_0.1	pVA634_2	1.0
pVA436_0.1	pVA634_3	1.0
pVA436_0.1	pVA634_4	1.0
pVA436_0.1	pVA634_54	1.0
pVA436_0.1	pVA634_6	1.0
pVA436_0.1	pVA634_75	1.0
pVA436_0.1	pVA692_270	1.0
pVA436_0.1	pVA692_2	1.0
pVA436_0.1	pVA692_45	1.0
pVA436_0.1	pVA692_4	1.0
pVA436_0.1	pVA754_184	1.0
pVA436_0.1	pVA754_27	1.0
pVA436_0.1	pVA754_3	1.0
pVA436_0.1	pVA754_4	1.0
pVA436_0.1	pVA754_57	1.0
pVA436_0.1	pVA754_5	1.0
pVA436_0.1	pVA754_9	1.0
pVA436_0.1	pVA765_0.7	1.0
pVA436_0.1	pVA765_1_A	1.0
pVA436_0.1	pVA765_1_B	1.0
pVA436_0.1	pVA765_275	1.0
pVA436_0.1	pVA765_45	1.0
pVA436_0.1	pVA765_4_A	1.0
pVA436_0.1	pVA765_4_B	1.0
pVA436_0.1	pVA765_72	1.0
pVA436_0.1	pVA765_74	1.0
pVA436_0.1	pVA767_225	1.0
pVA436_0.1	pVA767_46	1.0
pVA436_0.1	pVA767_57	1.0
pVA436_0.1	pVA791_17	1.0
pVA436_0.1	pVA791_270	1.0
pVA436_0.1	pVA791_4	1.0
pVA436_0.1	pVA791_57	1.0
pVA436_0.1	pVA791_75	1.0
pVA436_1	pVA436_2_A	0.8557746478873239
pVA436_1	pVA436_2_B	1.0
pVA436_1	pVA436_41	1.0
pVA436_1	pVA436_52	1.0
pVA436_1	pVA436_54	1.0
pVA436_1	pVA524_189	1.0
pVA436_1	pVA524_199	1.0
pVA436_1	pVA524_46	1.0
pVA436_1	pVA524_4_A	0.6208450704225352
pVA436_1	pVA524_4_B	0.49802816901408453
pVA436_1	pVA524_58	1.0
pVA436_1	pVA524_5	1.0
pVA436_1	pVA527_214	1.0
pVA436_1	pVA527_3	0.6349295774647887
pVA436_1	pVA527_45	1.0
pVA436_1	pVA527_58	1.0
pVA436_1	pVA528_281	1.0
pVA436_1	pVA528_2	0.5183098591549296
pVA436_1	pVA528_44	1.0
pVA436_1	pVA528_96	1.0
pVA436_1	pVA544_3	1.0
pVA436_1	pVA544_51	1.0
pVA436_1	pVA544_8	0.3154929577464789
pVA436_1	pVA569_107	1.0
pVA436_1	pVA569_47	1.0
pVA436_1	pVA569_68	1.0
pVA436_1	pVA585_226	1.0
pVA436_1	pVA585_53	1.0
pVA436_1	pVA605_296	1.0
pVA436_1	pVA605_65	1.0
pVA436_1	pVA605_91	1.0
pVA436_1	pVA61_126	1.0
pVA436_1	pVA61_57	1.0
pVA436_1	pVA634_102	1.0
pVA436_1	pVA634_25	1.0
pVA436_1	pVA634_271	1.0
pVA436_1	pVA634_2	0.415774647887324
pVA436_1	pVA634_3	0.8033802816901409
pVA436_1	pVA634_4	1.0
pVA436_1	pVA634_54	1.0
pVA436_1	pVA634_6	1.0
pVA436_1	pVA634_75	1.0
pVA436_1	pVA692_270	1.0
pVA436_1	pVA692_2	0.5898591549295775
pVA436_1	pVA692_45	1.0
pVA436_1	pVA692_4	0.5138028169014084
pVA436_1	pVA754_184	1.0
pVA436_1	pVA754_27	1.0
pVA436_1	pVA754_3	0.6383098591549297
pVA436_1	pVA754_4	0.6123943661971831
pVA436_1	pVA754_57	1.0
pVA436_1	pVA754_5	0.615774647887324
pVA436_1	pVA754_9	0.5898591549295775
pVA436_1	pVA765_0.7	1.0
pVA436_1	pVA765_1_A	1.0
pVA436_1	pVA765_1_B	1.0
pVA436_1	pVA765_275	1.0
pVA436_1	pVA765_45	1.0
pVA436_1	pVA765_4_A	0.615774647887324
pVA436_1	pVA765_4_B	1.0
pVA436_1	pVA765_72	1.0
pVA436_1	pVA765_74	1.0
pVA436_1	pVA767_225	1.0
pVA436_1	pVA767_46	1.0
pVA436_1	pVA767_57	1.0
pVA436_1	pVA791_17	1.0
pVA436_1	pVA791_270	1.0
pVA436_1	pVA791_4	0.6416901408450704
pVA436_1	pVA791_57	1.0
pVA436_1	pVA791_75	1.0
pVA436_2_A	pVA436_2_B	1.0
pVA436_2_A	pVA436_41	1.0
pVA436_2_A	pVA436_52	1.0
pVA436_2_A	pVA436_54	1.0
pVA436_2_A	pVA524_189	1.0
pVA436_2_A	pVA524_199	1.0
pVA436_2_A	pVA524_46	1.0
pVA436_2_A	pVA524_4_A	0.9015122140364482
pVA436_2_A	pVA524_4_B	1.0
pVA436_2_A	pVA524_58	1.0
pVA436_2_A	pVA524_5	1.0
pVA436_2_A	pVA527_214	1.0
pVA436_2_A	pVA527_3	1.0
pVA436_2_A	pVA527_45	1.0
pVA436_2_A	pVA527_58	1.0
pVA436_2_A	pVA528_281	1.0
pVA436_2_A	pVA528_2	0.8974358974358975
pVA436_2_A	pVA528_44	1.0
pVA436_2_A	pVA528_96	1.0
pVA436_2_A	pVA544_3	1.0
pVA436_2_A	pVA544_51	1.0
pVA436_2_A	pVA544_8	0.5013571151609151
pVA436_2_A	pVA569_107	1.0
pVA436_2_A	pVA569_47	1.0
pVA436_2_A	pVA569_68	1.0
pVA436_2_A	pVA585_226	1.0
pVA436_2_A	pVA585_53	1.0
pVA436_2_A	pVA605_296	1.0
pVA436_2_A	pVA605_65	1.0
pVA436_2_A	pVA605_91	1.0
pVA436_2_A	pVA61_126	1.0
pVA436_2_A	pVA61_57	1.0
pVA436_2_A	pVA634_102	1.0
pVA436_2_A	pVA634_25	1.0
pVA436_2_A	pVA634_271	1.0
pVA436_2_A	pVA634_2	0.4677494199535963
pVA436_2_A	pVA634_3	1.0
pVA436_2_A	pVA634_4	1.0
pVA436_2_A	pVA634_54	1.0
pVA436_2_A	pVA634_6	1.0
pVA436_2_A	pVA634_75	1.0
pVA436_2_A	pVA692_270	1.0
pVA436_2_A	pVA692_2	0.8989574979951884
pVA436_2_A	pVA692_45	1.0
pVA436_2_A	pVA692_4	1.0
pVA436_2_A	pVA754_184	1.0
pVA436_2_A	pVA754_27	1.0
pVA436_2_A	pVA754_3	0.9034509499806126
pVA436_2_A	pVA754_4	0.9046141915471113
pVA436_2_A	pVA754_57	1.0
pVA436_2_A	pVA754_5	0.8805738658394726
pVA436_2_A	pVA754_9	0.902287708414114
pVA436_2_A	pVA765_0.7	1.0
pVA436_2_A	pVA765_1_A	1.0
pVA436_2_A	pVA765_1_B	1.0
pVA436_2_A	pVA765_275	1.0
pVA436_2_A	pVA765_45	1.0
pVA436_2_A	pVA765_4_A	0.7832493214424195
pVA436_2_A	pVA765_4_B	1.0
pVA436_2_A	pVA765_72	1.0
pVA436_2_A	pVA765_74	1.0
pVA436_2_A	pVA767_225	1.0
pVA436_2_A	pVA767_46	1.0
pVA436_2_A	pVA767_57	1.0
pVA436_2_A	pVA791_17	1.0
pVA436_2_A	pVA791_270	1.0
pVA436_2_A	pVA791_4	0.7832493214424195
pVA436_2_A	pVA791_57	1.0
pVA436_2_A	pVA791_75	1.0
pVA436_2_B	pVA436_41	1.0
pVA436_2_B	pVA436_52	1.0
pVA436_2_B	pVA436_54	1.0
pVA436_2_B	pVA524_189	1.0
pVA436_2_B	pVA524_199	1.0
pVA436_2_B	pVA524_46	1.0
pVA436_2_B	pVA524_4_A	0.8995508370763577
pVA436_2_B	pVA524_4_B	1.0
pVA436_2_B	pVA524_58	1.0
pVA436_2_B	pVA524_5	1.0
pVA436_2_B	pVA527_214	1.0
pVA436_2_B	pVA527_3	1.0
pVA436_2_B	pVA527_45	1.0
pVA436_2_B	pVA527_58	1.0
pVA436_2_B	pVA528_281	1.0
pVA436_2_B	pVA528_2	1.0
pVA436_2_B	pVA528_44	1.0
pVA436_2_B	pVA528_96	1.0
pVA436_2_B	pVA544_3	1.0
pVA436_2_B	pVA544_51	1.0
pVA436_2_B	pVA544_8	1.0
pVA436_2_B	pVA569_107	1.0
pVA436_2_B	pVA569_47	1.0
pVA436_2_B	pVA569_68	1.0
pVA436_2_B	pVA585_226	1.0
pVA436_2_B	pVA585_53	1.0
pVA436_2_B	pVA605_296	1.0
pVA436_2_B	pVA605_65	1.0
pVA436_2_B	pVA605_91	1.0
pVA436_2_B	pVA61_126	1.0
pVA436_2_B	pVA61_57	1.0
pVA436_2_B	pVA634_102	1.0
pVA436_2_B	pVA634_25	1.0
pVA436_2_B	pVA634_271	1.0
pVA436_2_B	pVA634_2	1.0
pVA436_2_B	pVA634_3	1.0
pVA436_2_B	pVA634_4	1.0
pVA436_2_B	pVA634_54	1.0
pVA436_2_B	pVA634_6	1.0
pVA436_2_B	pVA634_75	1.0
pVA436_2_B	pVA692_270	1.0
pVA436_2_B	pVA692_2	1.0
pVA436_2_B	pVA692_45	1.0
pVA436_2_B	pVA692_4	1.0
pVA436_2_B	pVA754_184	1.0
pVA436_2_B	pVA754_27	1.0
pVA436_2_B	pVA754_3	1.0
pVA436_2_B	pVA754_4	1.0
pVA436_2_B	pVA754_57	1.0
pVA436_2_B	pVA754_5	1.0
pVA436_2_B	pVA754_9	1.0
pVA436_2_B	pVA765_0.7	1.0
pVA436_2_B	pVA765_1_A	1.0
pVA436_2_B	pVA765_1_B	1.0
pVA436_2_B	pVA765_275	1.0
pVA436_2_B	pVA765_45	1.0
pVA436_2_B	pVA765_4_A	1.0
pVA436_2_B	pVA765_4_B	1.0
pVA436_2_B	pVA765_72	1.0
pVA436_2_B	pVA765_74	1.0
pVA436_2_B	pVA767_225	1.0
pVA436_2_B	pVA767_46	1.0
pVA436_2_B	pVA767_57	1.0
pVA436_2_B	pVA791_17	1.0
pVA436_2_B	pVA791_270	1.0
pVA436_2_B	pVA791_4	1.0
pVA436_2_B	pVA791_57	1.0
pVA436_2_B	pVA791_75	1.0
pVA436_41	pVA436_52	1.0
pVA436_41	pVA436_54	1.0
pVA436_41	pVA524_189	1.0
pVA436_41	pVA524_199	1.0
pVA436_41	pVA524_46	1.0
pVA436_41	pVA524_4_A	1.0
pVA436_41	pVA524_4_B	1.0
pVA436_41	pVA524_58	1.0
pVA436_41	pVA524_5	1.0
pVA436_41	pVA527_214	1.0
pVA436_41	pVA527_3	1.0
pVA436_41	pVA527_45	1.0
pVA436_41	pVA527_58	1.0
pVA436_41	pVA528_281	1.0
pVA436_41	pVA528_2	1.0
pVA436_41	pVA528_44	1.0
pVA436_41	pVA528_96	1.0
pVA436_41	pVA544_3	1.0
pVA436_41	pVA544_51	1.0
pVA436_41	pVA544_8	1.0
pVA436_41	pVA569_107	1.0
pVA436_41	pVA569_47	1.0
pVA436_41	pVA569_68	1.0
pVA436_41	pVA585_226	1.0
pVA436_41	pVA585_53	1.0
pVA436_41	pVA605_296	1.0
pVA436_41	pVA605_65	1.0
pVA436_41	pVA605_91	1.0
pVA436_41	pVA61_126	1.0
pVA436_41	pVA61_57	1.0
pVA436_41	pVA634_102	1.0
pVA436_41	pVA634_25	1.0
pVA436_41	pVA634_271	1.0
pVA436_41	pVA634_2	1.0
pVA436_41	pVA634_3	1.0
pVA436_41	pVA634_4	1.0
pVA436_41	pVA634_54	1.0
pVA436_41	pVA634_6	1.0
pVA436_41	pVA634_75	1.0
pVA436_41	pVA692_270	1.0
pVA436_41	pVA692_2	1.0
pVA436_41	pVA692_45	1.0
pVA436_41	pVA692_4	1.0
pVA436_41	pVA754_184	1.0
pVA436_41	pVA754_27	1.0
pVA436_41	pVA754_3	1.0
pVA436_41	pVA754_4	1.0
pVA436_41	pVA754_57	1.0
pVA436_41	pVA754_5	1.0
pVA436_41	pVA754_9	1.0
pVA436_41	pVA765_0.7	1.0
pVA436_41	pVA765_1_A	1.0
pVA436_41	pVA765_1_B	1.0
pVA436_41	pVA765_275	1.0
pVA436_41	pVA765_45	1.0
pVA436_41	pVA765_4_A	1.0
pVA436_41	pVA765_4_B	1.0
pVA436_41	pVA765_72	1.0
pVA436_41	pVA765_74	1.0
pVA436_41	pVA767_225	1.0
pVA436_41	pVA767_46	1.0
pVA436_41	pVA767_57	1.0
pVA436_41	pVA791_17	1.0
pVA436_41	pVA791_270	1.0
pVA436_41	pVA791_4	1.0
pVA436_41	pVA791_57	1.0
pVA436_41	pVA791_75	1.0
pVA436_52	pVA436_54	0.9289715012626023
pVA436_52	pVA524_189	0.9787730923313525
pVA436_52	pVA524_199	0.9944939148265584
pVA436_52	pVA524_46	1.0
pVA436_52	pVA524_4_A	1.0
pVA436_52	pVA524_4_B	1.0
